Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size
NICO,rabanser,rock,water,0.7294388931591084,0.33974358974358976,0.5345912414513491,Synthetic,5,1
NICO,rabanser,rock,water,0.7294388931591084,0.7136752136752137,0.721557053417161,Temporal,5,1
NICO,rabanser,rock,rock,0.7849182226081922,0.8173076923076923,0.8011129574579423,Unbiased,5,1
NICO,rabanser,rock,rock,0.7849182226081922,0.41025641025641024,0.5975873164323012,Class,5,1
NICO,rabanser,rock,rock,0.7849182226081922,0.33974358974358976,0.562330906175891,Synthetic,5,1
NICO,rabanser,rock,rock,0.7849182226081922,0.7136752136752137,0.749296718141703,Temporal,5,1
NICO,rabanser,rock,grass,0.8379915730337079,0.8173076923076923,0.8276496326707001,Unbiased,5,1
NICO,rabanser,rock,grass,0.8379915730337079,0.41025641025641024,0.624123991645059,Class,5,1
NICO,rabanser,rock,grass,0.8379915730337079,0.33974358974358976,0.5888675813886488,Synthetic,5,1
NICO,rabanser,rock,grass,0.8379915730337079,0.7136752136752137,0.7758333933544608,Temporal,5,1
NICO,rabanser,rock,autumn,0.7686198755097661,0.8173076923076923,0.7929637839087291,Unbiased,5,1
NICO,rabanser,rock,autumn,0.7686198755097661,0.41025641025641024,0.5894381428830882,Class,5,1
NICO,rabanser,rock,autumn,0.7686198755097661,0.33974358974358976,0.5541817326266779,Synthetic,5,1
NICO,rabanser,rock,autumn,0.7686198755097661,0.7136752136752137,0.7411475445924899,Temporal,5,1
NICO,rabanser,grass,outdoor,0.8042166114086543,0.8173076923076923,0.8107621518581734,Unbiased,5,1
NICO,rabanser,grass,outdoor,0.8042166114086543,0.41025641025641024,0.6072365108325323,Class,5,1
NICO,rabanser,grass,outdoor,0.8042166114086543,0.33974358974358976,0.571980100576122,Synthetic,5,1
NICO,rabanser,grass,outdoor,0.8042166114086543,0.7136752136752137,0.758945912541934,Temporal,5,1
NICO,rabanser,grass,water,0.7294388931591084,0.8173076923076923,0.7733732927334003,Unbiased,5,1
NICO,rabanser,grass,water,0.7294388931591084,0.41025641025641024,0.5698476517077593,Class,5,1
NICO,rabanser,grass,water,0.7294388931591084,0.33974358974358976,0.5345912414513491,Synthetic,5,1
NICO,rabanser,grass,water,0.7294388931591084,0.7136752136752137,0.721557053417161,Temporal,5,1
NICO,rabanser,grass,rock,0.7849182226081922,0.8173076923076923,0.8011129574579423,Unbiased,5,1
NICO,rabanser,grass,rock,0.7849182226081922,0.41025641025641024,0.5975873164323012,Class,5,1
NICO,rabanser,grass,rock,0.7849182226081922,0.33974358974358976,0.562330906175891,Synthetic,5,1
NICO,rabanser,grass,rock,0.7849182226081922,0.7136752136752137,0.749296718141703,Temporal,5,1
NICO,rabanser,grass,grass,0.8379915730337079,0.8173076923076923,0.8276496326707001,Unbiased,5,1
NICO,rabanser,grass,grass,0.8379915730337079,0.41025641025641024,0.624123991645059,Class,5,1
NICO,rabanser,grass,grass,0.8379915730337079,0.33974358974358976,0.5888675813886488,Synthetic,5,1
NICO,rabanser,grass,grass,0.8379915730337079,0.7136752136752137,0.7758333933544608,Temporal,5,1
NICO,rabanser,grass,autumn,0.7686198755097661,0.8173076923076923,0.7929637839087291,Unbiased,5,1
NICO,rabanser,grass,autumn,0.7686198755097661,0.41025641025641024,0.5894381428830882,Class,5,1
NICO,rabanser,grass,autumn,0.7686198755097661,0.33974358974358976,0.5541817326266779,Synthetic,5,1
NICO,rabanser,grass,autumn,0.7686198755097661,0.7136752136752137,0.7411475445924899,Temporal,5,1
NICO,rabanser,autumn,outdoor,0.8042166114086543,0.8173076923076923,0.8107621518581734,Unbiased,5,1
NICO,rabanser,autumn,outdoor,0.8042166114086543,0.41025641025641024,0.6072365108325323,Class,5,1
NICO,rabanser,autumn,outdoor,0.8042166114086543,0.33974358974358976,0.571980100576122,Synthetic,5,1
NICO,rabanser,autumn,outdoor,0.8042166114086543,0.7136752136752137,0.758945912541934,Temporal,5,1
NICO,rabanser,autumn,water,0.7294388931591084,0.8173076923076923,0.7733732927334003,Unbiased,5,1
NICO,rabanser,autumn,water,0.7294388931591084,0.41025641025641024,0.5698476517077593,Class,5,1
NICO,rabanser,autumn,water,0.7294388931591084,0.33974358974358976,0.5345912414513491,Synthetic,5,1
NICO,rabanser,autumn,water,0.7294388931591084,0.7136752136752137,0.721557053417161,Temporal,5,1
NICO,rabanser,autumn,rock,0.7849182226081922,0.8173076923076923,0.8011129574579423,Unbiased,5,1
NICO,rabanser,autumn,rock,0.7849182226081922,0.41025641025641024,0.5975873164323012,Class,5,1
NICO,rabanser,autumn,rock,0.7849182226081922,0.33974358974358976,0.562330906175891,Synthetic,5,1
NICO,rabanser,autumn,rock,0.7849182226081922,0.7136752136752137,0.749296718141703,Temporal,5,1
NICO,rabanser,autumn,grass,0.8379915730337079,0.8173076923076923,0.8276496326707001,Unbiased,5,1
NICO,rabanser,autumn,grass,0.8379915730337079,0.41025641025641024,0.624123991645059,Class,5,1
NICO,rabanser,autumn,grass,0.8379915730337079,0.33974358974358976,0.5888675813886488,Synthetic,5,1
NICO,rabanser,autumn,grass,0.8379915730337079,0.7136752136752137,0.7758333933544608,Temporal,5,1
NICO,rabanser,autumn,autumn,0.7686198755097661,0.8173076923076923,0.7929637839087291,Unbiased,5,1
NICO,rabanser,autumn,autumn,0.7686198755097661,0.41025641025641024,0.5894381428830882,Class,5,1
NICO,rabanser,autumn,autumn,0.7686198755097661,0.33974358974358976,0.5541817326266779,Synthetic,5,1
NICO,rabanser,autumn,autumn,0.7686198755097661,0.7136752136752137,0.7411475445924899,Temporal,5,1
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.36507936507936506,0.7619047619047619,0.5634920634920635,Unbiased,0,1
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.36507936507936506,0.8571428571428572,0.6111111111111112,Synthetic,0,1
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.36507936507936506,0.8095238095238095,0.5873015873015873,Temporal,0,1
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.040100250626566414,0.7619047619047619,0.40100250626566414,Unbiased,0,1
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.040100250626566414,0.8571428571428572,0.4486215538847118,Synthetic,0,1
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.040100250626566414,0.8095238095238095,0.424812030075188,Temporal,0,1
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.05333333333333334,0.7619047619047619,0.4076190476190476,Unbiased,0,1
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.05333333333333334,0.8571428571428572,0.4552380952380953,Synthetic,0,1
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.05333333333333334,0.8095238095238095,0.43142857142857144,Temporal,0,1
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.6190476190476191,0.5238095238095238,0.5714285714285714,Unbiased,0,1
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.6190476190476191,0.38095238095238093,0.5,Synthetic,0,1
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.6190476190476191,0.2857142857142857,0.4523809523809524,Temporal,0,1
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.5513784461152882,0.5238095238095238,0.5375939849624061,Unbiased,0,1
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.5513784461152882,0.38095238095238093,0.46616541353383456,Synthetic,0,1
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.5513784461152882,0.2857142857142857,0.41854636591478694,Temporal,0,1
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.49333333333333335,0.5238095238095238,0.5085714285714286,Unbiased,0,1
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.49333333333333335,0.38095238095238093,0.43714285714285717,Synthetic,0,1
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.49333333333333335,0.2857142857142857,0.3895238095238095,Temporal,0,1
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.2222222222222222,0.5238095238095238,0.373015873015873,Unbiased,0,1
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.2222222222222222,0.8095238095238095,0.5158730158730158,Synthetic,0,1
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.2222222222222222,0.7619047619047619,0.49206349206349204,Temporal,0,1
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.39348370927318294,0.5238095238095238,0.4586466165413534,Unbiased,0,1
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.39348370927318294,0.8095238095238095,0.6015037593984962,Synthetic,0,1
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.39348370927318294,0.7619047619047619,0.5776942355889724,Temporal,0,1
Polyp,rabanser,EndoCV2020,EndoCV2020,0.41333333333333333,0.5238095238095238,0.4685714285714286,Unbiased,0,1
Polyp,rabanser,EndoCV2020,EndoCV2020,0.41333333333333333,0.8095238095238095,0.6114285714285714,Synthetic,0,1
Polyp,rabanser,EndoCV2020,EndoCV2020,0.41333333333333333,0.7619047619047619,0.5876190476190476,Temporal,0,1
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,1
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,0.7142857142857143,0.8571428571428572,Synthetic,5,1
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,0.9047619047619048,0.9523809523809523,Temporal,5,1
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.9899749373433584,1.0,0.9949874686716792,Unbiased,5,1
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.9899749373433584,0.7142857142857143,0.8521303258145363,Synthetic,5,1
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.9899749373433584,0.9047619047619048,0.9473684210526316,Temporal,5,1
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.44,1.0,0.72,Unbiased,5,1
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.44,0.7142857142857143,0.5771428571428572,Synthetic,5,1
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.44,0.9047619047619048,0.6723809523809524,Temporal,5,1
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,1
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,0.7142857142857143,0.8571428571428572,Synthetic,5,1
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,0.9047619047619048,0.9523809523809523,Temporal,5,1
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.9974937343358395,1.0,0.9987468671679198,Unbiased,5,1
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.9974937343358395,0.7142857142857143,0.8558897243107769,Synthetic,5,1
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.9974937343358395,0.9047619047619048,0.9511278195488722,Temporal,5,1
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.44,1.0,0.72,Unbiased,5,1
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.44,0.7142857142857143,0.5771428571428572,Synthetic,5,1
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.44,0.9047619047619048,0.6723809523809524,Temporal,5,1
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,1
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,0.7142857142857143,0.8571428571428572,Synthetic,5,1
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,0.9047619047619048,0.9523809523809523,Temporal,5,1
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.9974937343358395,1.0,0.9987468671679198,Unbiased,5,1
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.9974937343358395,0.7142857142857143,0.8558897243107769,Synthetic,5,1
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.9974937343358395,0.9047619047619048,0.9511278195488722,Temporal,5,1
Polyp,rabanser,EndoCV2020,EndoCV2020,0.44,1.0,0.72,Unbiased,5,1
Polyp,rabanser,EndoCV2020,EndoCV2020,0.44,0.7142857142857143,0.5771428571428572,Synthetic,5,1
Polyp,rabanser,EndoCV2020,EndoCV2020,0.44,0.9047619047619048,0.6723809523809524,Temporal,5,1
