Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size
NICO,rabanser,grass,water,0.7052059376960067,0.782051282051282,0.7436286098736444,Unbiased,5,8
NICO,rabanser,grass,water,0.7052059376960067,0.3205128205128205,0.5128593791044136,Class,5,8
NICO,rabanser,grass,water,0.7052059376960067,0.33333333333333337,0.51926963551467,Synthetic,5,8
NICO,rabanser,grass,water,0.7052059376960067,1.0,0.8526029688480034,Temporal,5,8
NICO,rabanser,grass,rock,0.7758950532932495,0.782051282051282,0.7789731676722658,Unbiased,5,8
NICO,rabanser,grass,rock,0.7758950532932495,0.3205128205128205,0.5482039369030349,Class,5,8
NICO,rabanser,grass,rock,0.7758950532932495,0.33333333333333337,0.5546141933132914,Synthetic,5,8
NICO,rabanser,grass,rock,0.7758950532932495,1.0,0.8879475266466248,Temporal,5,8
NICO,rabanser,grass,grass,0.666965620328849,0.782051282051282,0.7245084511900655,Unbiased,5,8
NICO,rabanser,grass,grass,0.666965620328849,0.3205128205128205,0.49373922042083473,Class,5,8
NICO,rabanser,grass,grass,0.666965620328849,0.33333333333333337,0.5001494768310912,Synthetic,5,8
NICO,rabanser,grass,grass,0.666965620328849,1.0,0.8334828101644245,Temporal,5,8
NICO,rabanser,grass,autumn,0.6858496953283684,0.782051282051282,0.7339504886898252,Unbiased,5,8
NICO,rabanser,grass,autumn,0.6858496953283684,0.3205128205128205,0.5031812579205944,Class,5,8
NICO,rabanser,grass,autumn,0.6858496953283684,0.33333333333333337,0.5095915143308509,Synthetic,5,8
NICO,rabanser,grass,autumn,0.6858496953283684,1.0,0.8429248476641842,Temporal,5,8
NICO,rabanser,autumn,outdoor,0.7822299651567944,0.782051282051282,0.7821406236040382,Unbiased,5,8
NICO,rabanser,autumn,outdoor,0.7822299651567944,0.3205128205128205,0.5513713928348074,Class,5,8
NICO,rabanser,autumn,outdoor,0.7822299651567944,0.33333333333333337,0.5577816492450639,Synthetic,5,8
NICO,rabanser,autumn,outdoor,0.7822299651567944,1.0,0.8911149825783973,Temporal,5,8
NICO,rabanser,autumn,water,0.7052059376960067,0.782051282051282,0.7436286098736444,Unbiased,5,8
NICO,rabanser,autumn,water,0.7052059376960067,0.3205128205128205,0.5128593791044136,Class,5,8
NICO,rabanser,autumn,water,0.7052059376960067,0.33333333333333337,0.51926963551467,Synthetic,5,8
NICO,rabanser,autumn,water,0.7052059376960067,1.0,0.8526029688480034,Temporal,5,8
NICO,rabanser,autumn,rock,0.7758950532932495,0.782051282051282,0.7789731676722658,Unbiased,5,8
NICO,rabanser,autumn,rock,0.7758950532932495,0.3205128205128205,0.5482039369030349,Class,5,8
NICO,rabanser,autumn,rock,0.7758950532932495,0.33333333333333337,0.5546141933132914,Synthetic,5,8
NICO,rabanser,autumn,rock,0.7758950532932495,1.0,0.8879475266466248,Temporal,5,8
NICO,rabanser,autumn,grass,0.666965620328849,0.782051282051282,0.7245084511900655,Unbiased,5,8
NICO,rabanser,autumn,grass,0.666965620328849,0.3205128205128205,0.49373922042083473,Class,5,8
NICO,rabanser,autumn,grass,0.666965620328849,0.33333333333333337,0.5001494768310912,Synthetic,5,8
NICO,rabanser,autumn,grass,0.666965620328849,1.0,0.8334828101644245,Temporal,5,8
NICO,rabanser,autumn,autumn,0.6858496953283684,0.782051282051282,0.7339504886898252,Unbiased,5,8
NICO,rabanser,autumn,autumn,0.6858496953283684,0.3205128205128205,0.5031812579205944,Class,5,8
NICO,rabanser,autumn,autumn,0.6858496953283684,0.33333333333333337,0.5095915143308509,Synthetic,5,8
NICO,rabanser,autumn,autumn,0.6858496953283684,1.0,0.8429248476641842,Temporal,5,8
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.8611111111111112,0.8333333333333334,0.8472222222222223,Unbiased,0,8
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.8611111111111112,0.0,0.4305555555555556,Synthetic,0,8
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.8611111111111112,0.0,0.4305555555555556,Temporal,0,8
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.6666666666666666,0.8333333333333334,0.75,Unbiased,0,8
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.6666666666666666,0.0,0.3333333333333333,Synthetic,0,8
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.6666666666666666,0.0,0.3333333333333333,Temporal,0,8
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.6222222222222222,0.8333333333333334,0.7277777777777779,Unbiased,0,8
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.6222222222222222,0.0,0.3111111111111111,Synthetic,0,8
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.6222222222222222,0.0,0.3111111111111111,Temporal,0,8
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.1388888888888889,0.16666666666666663,0.15277777777777776,Unbiased,0,8
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.1388888888888889,1.0,0.5694444444444444,Synthetic,0,8
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.1388888888888889,1.0,0.5694444444444444,Temporal,0,8
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.3333333333333333,0.16666666666666663,0.24999999999999997,Unbiased,0,8
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.3333333333333333,1.0,0.6666666666666666,Synthetic,0,8
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,0.3333333333333333,1.0,0.6666666666666666,Temporal,0,8
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.37777777777777777,0.16666666666666663,0.2722222222222222,Unbiased,0,8
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.37777777777777777,1.0,0.6888888888888889,Synthetic,0,8
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.37777777777777777,1.0,0.6888888888888889,Temporal,0,8
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.1388888888888889,0.16666666666666663,0.15277777777777776,Unbiased,0,8
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.1388888888888889,1.0,0.5694444444444444,Synthetic,0,8
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.1388888888888889,1.0,0.5694444444444444,Temporal,0,8
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.3333333333333333,0.16666666666666663,0.24999999999999997,Unbiased,0,8
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.3333333333333333,1.0,0.6666666666666666,Synthetic,0,8
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,0.3333333333333333,1.0,0.6666666666666666,Temporal,0,8
Polyp,rabanser,EndoCV2020,EndoCV2020,0.37777777777777777,0.16666666666666663,0.2722222222222222,Unbiased,0,8
Polyp,rabanser,EndoCV2020,EndoCV2020,0.37777777777777777,1.0,0.6888888888888889,Synthetic,0,8
Polyp,rabanser,EndoCV2020,EndoCV2020,0.37777777777777777,1.0,0.6888888888888889,Temporal,0,8
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,8
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,0.9166666666666666,0.9583333333333333,Synthetic,5,8
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Temporal,5,8
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,8
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,0.9166666666666666,0.9583333333333333,Synthetic,5,8
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,1.0,1.0,Temporal,5,8
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.3111111111111111,1.0,0.6555555555555556,Unbiased,5,8
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.3111111111111111,0.9166666666666666,0.6138888888888889,Synthetic,5,8
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.3111111111111111,1.0,0.6555555555555556,Temporal,5,8
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,8
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,0.9166666666666666,0.9583333333333333,Synthetic,5,8
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Temporal,5,8
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,8
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,0.9166666666666666,0.9583333333333333,Synthetic,5,8
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0,Temporal,5,8
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3111111111111111,1.0,0.6555555555555556,Unbiased,5,8
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3111111111111111,0.9166666666666666,0.6138888888888889,Synthetic,5,8
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.3111111111111111,1.0,0.6555555555555556,Temporal,5,8
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,8
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,0.5,0.75,Synthetic,5,8
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,0.8333333333333334,0.9166666666666667,Temporal,5,8
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,8
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,0.5,0.75,Synthetic,5,8
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,0.8333333333333334,0.9166666666666667,Temporal,5,8
Polyp,rabanser,EndoCV2020,EndoCV2020,0.7111111111111111,1.0,0.8555555555555556,Unbiased,5,8
Polyp,rabanser,EndoCV2020,EndoCV2020,0.7111111111111111,0.5,0.6055555555555556,Synthetic,5,8
Polyp,rabanser,EndoCV2020,EndoCV2020,0.7111111111111111,0.8333333333333334,0.7722222222222223,Temporal,5,8
CCT,rabanser,OoD Val,OoD Val,0.8766089658233467,0.6826923076923077,0.7796506367578272,Unbiased,0,16
CCT,rabanser,OoD Val,OoD Val,0.8766089658233467,0.0,0.43830448291167334,Synthetic,0,16
CCT,rabanser,OoD Val,OoD Val,0.8766089658233467,0.7884615384615384,0.8325352521424425,Temporal,0,16
CCT,rabanser,OoD Val,OoD Test,0.8903683976919663,0.6826923076923077,0.786530352692137,Unbiased,0,16
CCT,rabanser,OoD Val,OoD Test,0.8903683976919663,0.0,0.44518419884598315,Synthetic,0,16
CCT,rabanser,OoD Val,OoD Test,0.8903683976919663,0.7884615384615384,0.8394149680767524,Temporal,0,16
CCT,rabanser,OoD Test,OoD Val,0.742121615623613,0.8846153846153846,0.8133685001194988,Unbiased,0,16
CCT,rabanser,OoD Test,OoD Val,0.742121615623613,0.0,0.3710608078118065,Synthetic,0,16
CCT,rabanser,OoD Test,OoD Val,0.742121615623613,0.9038461538461539,0.8229838847348834,Temporal,0,16
CCT,rabanser,OoD Test,OoD Test,0.7718597425654683,0.8846153846153846,0.8282375635904264,Unbiased,0,16
CCT,rabanser,OoD Test,OoD Test,0.7718597425654683,0.0,0.38592987128273415,Synthetic,0,16
CCT,rabanser,OoD Test,OoD Test,0.7718597425654683,0.9038461538461539,0.837852948205811,Temporal,0,16
OfficeHome,rabanser,Art,Art,0.1,0.8148148148148149,0.45740740740740743,Unbiased,0,16
OfficeHome,rabanser,Art,Art,0.1,1.0,0.55,Class,0,16
OfficeHome,rabanser,Art,Art,0.1,0.962962962962963,0.5314814814814816,Synthetic,0,16
OfficeHome,rabanser,Art,Art,0.1,1.0,0.55,Temporal,0,16
OfficeHome,rabanser,Art,Clipart,0.037037037037037035,0.8148148148148149,0.42592592592592593,Unbiased,0,16
OfficeHome,rabanser,Art,Clipart,0.037037037037037035,1.0,0.5185185185185185,Class,0,16
OfficeHome,rabanser,Art,Clipart,0.037037037037037035,0.962962962962963,0.5,Synthetic,0,16
OfficeHome,rabanser,Art,Clipart,0.037037037037037035,1.0,0.5185185185185185,Temporal,0,16
OfficeHome,rabanser,Art,Product,0.05555555555555555,0.8148148148148149,0.43518518518518523,Unbiased,0,16
OfficeHome,rabanser,Art,Product,0.05555555555555555,1.0,0.5277777777777778,Class,0,16
OfficeHome,rabanser,Art,Product,0.05555555555555555,0.962962962962963,0.5092592592592593,Synthetic,0,16
OfficeHome,rabanser,Art,Product,0.05555555555555555,1.0,0.5277777777777778,Temporal,0,16
OfficeHome,rabanser,Clipart,Art,0.8,0.8888888888888888,0.8444444444444444,Unbiased,0,16
OfficeHome,rabanser,Clipart,Art,0.8,0.0,0.4,Class,0,16
OfficeHome,rabanser,Clipart,Art,0.8,0.03703703703703709,0.41851851851851857,Synthetic,0,16
OfficeHome,rabanser,Clipart,Art,0.8,0.0,0.4,Temporal,0,16
OfficeHome,rabanser,Clipart,Clipart,0.8796296296296297,0.8888888888888888,0.8842592592592593,Unbiased,0,16
OfficeHome,rabanser,Clipart,Clipart,0.8796296296296297,0.0,0.4398148148148148,Class,0,16
OfficeHome,rabanser,Clipart,Clipart,0.8796296296296297,0.03703703703703709,0.45833333333333337,Synthetic,0,16
OfficeHome,rabanser,Clipart,Clipart,0.8796296296296297,0.0,0.4398148148148148,Temporal,0,16
OfficeHome,rabanser,Clipart,Product,0.7870370370370371,0.8888888888888888,0.837962962962963,Unbiased,0,16
OfficeHome,rabanser,Clipart,Product,0.7870370370370371,0.0,0.39351851851851855,Class,0,16
OfficeHome,rabanser,Clipart,Product,0.7870370370370371,0.03703703703703709,0.4120370370370371,Synthetic,0,16
OfficeHome,rabanser,Clipart,Product,0.7870370370370371,0.0,0.39351851851851855,Temporal,0,16
OfficeHome,rabanser,Product,Art,0.8166666666666667,0.6666666666666667,0.7416666666666667,Unbiased,0,16
OfficeHome,rabanser,Product,Art,0.8166666666666667,0.0,0.4083333333333333,Class,0,16
OfficeHome,rabanser,Product,Art,0.8166666666666667,0.03703703703703709,0.42685185185185187,Synthetic,0,16
OfficeHome,rabanser,Product,Art,0.8166666666666667,0.0,0.4083333333333333,Temporal,0,16
OfficeHome,rabanser,Product,Clipart,0.8796296296296297,0.6666666666666667,0.7731481481481481,Unbiased,0,16
OfficeHome,rabanser,Product,Clipart,0.8796296296296297,0.0,0.4398148148148148,Class,0,16
OfficeHome,rabanser,Product,Clipart,0.8796296296296297,0.03703703703703709,0.45833333333333337,Synthetic,0,16
OfficeHome,rabanser,Product,Clipart,0.8796296296296297,0.0,0.4398148148148148,Temporal,0,16
OfficeHome,rabanser,Product,Product,0.8518518518518519,0.6666666666666667,0.7592592592592593,Unbiased,0,16
OfficeHome,rabanser,Product,Product,0.8518518518518519,0.0,0.42592592592592593,Class,0,16
OfficeHome,rabanser,Product,Product,0.8518518518518519,0.03703703703703709,0.4444444444444445,Synthetic,0,16
OfficeHome,rabanser,Product,Product,0.8518518518518519,0.0,0.42592592592592593,Temporal,0,16
OfficeHome,rabanser,Art,Art,0.8,0.7037037037037037,0.7518518518518519,Unbiased,5,16
OfficeHome,rabanser,Art,Art,0.8,0.40740740740740744,0.6037037037037037,Class,5,16
OfficeHome,rabanser,Art,Art,0.8,0.11111111111111116,0.4555555555555556,Synthetic,5,16
OfficeHome,rabanser,Art,Art,0.8,0.5925925925925926,0.6962962962962963,Temporal,5,16
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.7037037037037037,0.8472222222222222,Unbiased,5,16
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.40740740740740744,0.6990740740740741,Class,5,16
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.11111111111111116,0.5509259259259259,Synthetic,5,16
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.5925925925925926,0.7916666666666666,Temporal,5,16
OfficeHome,rabanser,Art,Product,0.7129629629629629,0.7037037037037037,0.7083333333333333,Unbiased,5,16
OfficeHome,rabanser,Art,Product,0.7129629629629629,0.40740740740740744,0.5601851851851851,Class,5,16
OfficeHome,rabanser,Art,Product,0.7129629629629629,0.11111111111111116,0.41203703703703703,Synthetic,5,16
OfficeHome,rabanser,Art,Product,0.7129629629629629,0.5925925925925926,0.6527777777777777,Temporal,5,16
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,1.0,0.5833333333333334,Unbiased,5,16
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,0.962962962962963,0.5648148148148149,Class,5,16
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,0.5185185185185186,0.3425925925925926,Synthetic,5,16
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,1.0,0.5833333333333334,Temporal,5,16
OfficeHome,rabanser,Clipart,Clipart,0.9166666666666666,1.0,0.9583333333333333,Unbiased,5,16
OfficeHome,rabanser,Clipart,Clipart,0.9166666666666666,0.962962962962963,0.9398148148148149,Class,5,16
OfficeHome,rabanser,Clipart,Clipart,0.9166666666666666,0.5185185185185186,0.7175925925925926,Synthetic,5,16
OfficeHome,rabanser,Clipart,Clipart,0.9166666666666666,1.0,0.9583333333333333,Temporal,5,16
OfficeHome,rabanser,Clipart,Product,0.37037037037037035,1.0,0.6851851851851851,Unbiased,5,16
OfficeHome,rabanser,Clipart,Product,0.37037037037037035,0.962962962962963,0.6666666666666667,Class,5,16
OfficeHome,rabanser,Clipart,Product,0.37037037037037035,0.5185185185185186,0.4444444444444445,Synthetic,5,16
OfficeHome,rabanser,Clipart,Product,0.37037037037037035,1.0,0.6851851851851851,Temporal,5,16
OfficeHome,rabanser,Product,Art,0.8,0.7037037037037037,0.7518518518518519,Unbiased,5,16
OfficeHome,rabanser,Product,Art,0.8,0.40740740740740744,0.6037037037037037,Class,5,16
OfficeHome,rabanser,Product,Art,0.8,0.11111111111111116,0.4555555555555556,Synthetic,5,16
OfficeHome,rabanser,Product,Art,0.8,0.5925925925925926,0.6962962962962963,Temporal,5,16
OfficeHome,rabanser,Product,Clipart,0.9907407407407407,0.7037037037037037,0.8472222222222222,Unbiased,5,16
OfficeHome,rabanser,Product,Clipart,0.9907407407407407,0.40740740740740744,0.6990740740740741,Class,5,16
OfficeHome,rabanser,Product,Clipart,0.9907407407407407,0.11111111111111116,0.5509259259259259,Synthetic,5,16
OfficeHome,rabanser,Product,Clipart,0.9907407407407407,0.5925925925925926,0.7916666666666666,Temporal,5,16
OfficeHome,rabanser,Product,Product,0.7129629629629629,0.7037037037037037,0.7083333333333333,Unbiased,5,16
OfficeHome,rabanser,Product,Product,0.7129629629629629,0.40740740740740744,0.5601851851851851,Class,5,16
OfficeHome,rabanser,Product,Product,0.7129629629629629,0.11111111111111116,0.41203703703703703,Synthetic,5,16
OfficeHome,rabanser,Product,Product,0.7129629629629629,0.5925925925925926,0.6527777777777777,Temporal,5,16
Office31,rabanser,webcam,webcam,0.9183673469387755,0.9411764705882353,0.9297719087635055,Unbiased,0,16
Office31,rabanser,webcam,webcam,0.9183673469387755,0.6470588235294117,0.7827130852340936,Class,0,16
Office31,rabanser,webcam,webcam,0.9183673469387755,0.4117647058823529,0.6650660264105642,Synthetic,0,16
Office31,rabanser,webcam,webcam,0.9183673469387755,1.0,0.9591836734693877,Temporal,0,16
Office31,rabanser,webcam,dslr,0.9032258064516129,0.9411764705882353,0.922201138519924,Unbiased,0,16
Office31,rabanser,webcam,dslr,0.9032258064516129,0.6470588235294117,0.7751423149905123,Class,0,16
Office31,rabanser,webcam,dslr,0.9032258064516129,0.4117647058823529,0.6574952561669829,Synthetic,0,16
Office31,rabanser,webcam,dslr,0.9032258064516129,1.0,0.9516129032258065,Temporal,0,16
Office31,rabanser,dslr,webcam,0.9183673469387755,0.9411764705882353,0.9297719087635055,Unbiased,0,16
Office31,rabanser,dslr,webcam,0.9183673469387755,0.6470588235294117,0.7827130852340936,Class,0,16
Office31,rabanser,dslr,webcam,0.9183673469387755,0.4117647058823529,0.6650660264105642,Synthetic,0,16
Office31,rabanser,dslr,webcam,0.9183673469387755,1.0,0.9591836734693877,Temporal,0,16
Office31,rabanser,dslr,dslr,0.9032258064516129,0.9411764705882353,0.922201138519924,Unbiased,0,16
Office31,rabanser,dslr,dslr,0.9032258064516129,0.6470588235294117,0.7751423149905123,Class,0,16
Office31,rabanser,dslr,dslr,0.9032258064516129,0.4117647058823529,0.6574952561669829,Synthetic,0,16
Office31,rabanser,dslr,dslr,0.9032258064516129,1.0,0.9516129032258065,Temporal,0,16
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,Unbiased,5,16
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,Class,5,16
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,Synthetic,5,16
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,Temporal,5,16
Office31,rabanser,dslr,webcam,0.9693877551020408,1.0,0.9846938775510203,Unbiased,5,16
Office31,rabanser,dslr,webcam,0.9693877551020408,1.0,0.9846938775510203,Class,5,16
Office31,rabanser,dslr,webcam,0.9693877551020408,1.0,0.9846938775510203,Synthetic,5,16
Office31,rabanser,dslr,webcam,0.9693877551020408,1.0,0.9846938775510203,Temporal,5,16
Office31,rabanser,webcam,dslr,0.9919354838709677,1.0,0.9959677419354839,Unbiased,5,16
Office31,rabanser,webcam,dslr,0.9919354838709677,1.0,0.9959677419354839,Class,5,16
Office31,rabanser,webcam,dslr,0.9919354838709677,0.9411764705882353,0.9665559772296015,Synthetic,5,16
Office31,rabanser,webcam,dslr,0.9919354838709677,1.0,0.9959677419354839,Temporal,5,16
Office31,rabanser,webcam,webcam,0.9948979591836735,1.0,0.9974489795918368,Unbiased,5,16
Office31,rabanser,webcam,webcam,0.9948979591836735,1.0,0.9974489795918368,Class,5,16
Office31,rabanser,webcam,webcam,0.9948979591836735,0.9411764705882353,0.9680372148859544,Synthetic,5,16
Office31,rabanser,webcam,webcam,0.9948979591836735,1.0,0.9974489795918368,Temporal,5,16
NICO,rabanser,outdoor,outdoor,0.6380689655172413,0.717948717948718,0.6780088417329797,Unbiased,0,16
NICO,rabanser,outdoor,outdoor,0.6380689655172413,0.46153846153846156,0.5498037135278515,Class,0,16
NICO,rabanser,outdoor,outdoor,0.6380689655172413,0.39743589743589747,0.5177524314765694,Synthetic,0,16
NICO,rabanser,outdoor,outdoor,0.6380689655172413,0.7307692307692308,0.6844190981432361,Temporal,0,16
NICO,rabanser,outdoor,water,0.7312119160460393,0.717948717948718,0.7245803169973786,Unbiased,0,16
NICO,rabanser,outdoor,water,0.7312119160460393,0.46153846153846156,0.5963751887922504,Class,0,16
NICO,rabanser,outdoor,water,0.7312119160460393,0.39743589743589747,0.5643239067409684,Synthetic,0,16
NICO,rabanser,outdoor,water,0.7312119160460393,0.7307692307692308,0.7309905734076351,Temporal,0,16
NICO,rabanser,outdoor,rock,0.6815192022066624,0.717948717948718,0.6997339600776902,Unbiased,0,16
NICO,rabanser,outdoor,rock,0.6815192022066624,0.46153846153846156,0.571528831872562,Class,0,16
NICO,rabanser,outdoor,rock,0.6815192022066624,0.39743589743589747,0.5394775498212799,Synthetic,0,16
NICO,rabanser,outdoor,rock,0.6815192022066624,0.7307692307692308,0.7061442164879466,Temporal,0,16
NICO,rabanser,outdoor,grass,0.6684505606523955,0.717948717948718,0.6931996393005567,Unbiased,0,16
NICO,rabanser,outdoor,grass,0.6684505606523955,0.46153846153846156,0.5649945110954285,Class,0,16
NICO,rabanser,outdoor,grass,0.6684505606523955,0.39743589743589747,0.5329432290441465,Synthetic,0,16
NICO,rabanser,outdoor,grass,0.6684505606523955,0.7307692307692308,0.6996098957108132,Temporal,0,16
NICO,rabanser,outdoor,autumn,0.6868475991649269,0.717948717948718,0.7023981585568224,Unbiased,0,16
NICO,rabanser,outdoor,autumn,0.6868475991649269,0.46153846153846156,0.5741930303516942,Class,0,16
NICO,rabanser,outdoor,autumn,0.6868475991649269,0.39743589743589747,0.5421417483004122,Synthetic,0,16
NICO,rabanser,outdoor,autumn,0.6868475991649269,0.7307692307692308,0.7088084149670788,Temporal,0,16
NICO,rabanser,water,outdoor,0.6380689655172413,0.717948717948718,0.6780088417329797,Unbiased,0,16
NICO,rabanser,water,outdoor,0.6380689655172413,0.46153846153846156,0.5498037135278515,Class,0,16
NICO,rabanser,water,outdoor,0.6380689655172413,0.39743589743589747,0.5177524314765694,Synthetic,0,16
NICO,rabanser,water,outdoor,0.6380689655172413,0.7307692307692308,0.6844190981432361,Temporal,0,16
NICO,rabanser,water,water,0.7312119160460393,0.717948717948718,0.7245803169973786,Unbiased,0,16
NICO,rabanser,water,water,0.7312119160460393,0.46153846153846156,0.5963751887922504,Class,0,16
NICO,rabanser,water,water,0.7312119160460393,0.39743589743589747,0.5643239067409684,Synthetic,0,16
NICO,rabanser,water,water,0.7312119160460393,0.7307692307692308,0.7309905734076351,Temporal,0,16
NICO,rabanser,water,rock,0.6815192022066624,0.717948717948718,0.6997339600776902,Unbiased,0,16
NICO,rabanser,water,rock,0.6815192022066624,0.46153846153846156,0.571528831872562,Class,0,16
NICO,rabanser,water,rock,0.6815192022066624,0.39743589743589747,0.5394775498212799,Synthetic,0,16
NICO,rabanser,water,rock,0.6815192022066624,0.7307692307692308,0.7061442164879466,Temporal,0,16
NICO,rabanser,water,grass,0.6684505606523955,0.717948717948718,0.6931996393005567,Unbiased,0,16
NICO,rabanser,water,grass,0.6684505606523955,0.46153846153846156,0.5649945110954285,Class,0,16
NICO,rabanser,water,grass,0.6684505606523955,0.39743589743589747,0.5329432290441465,Synthetic,0,16
NICO,rabanser,water,grass,0.6684505606523955,0.7307692307692308,0.6996098957108132,Temporal,0,16
NICO,rabanser,water,autumn,0.6868475991649269,0.717948717948718,0.7023981585568224,Unbiased,0,16
NICO,rabanser,water,autumn,0.6868475991649269,0.46153846153846156,0.5741930303516942,Class,0,16
NICO,rabanser,water,autumn,0.6868475991649269,0.39743589743589747,0.5421417483004122,Synthetic,0,16
NICO,rabanser,water,autumn,0.6868475991649269,0.7307692307692308,0.7088084149670788,Temporal,0,16
NICO,rabanser,rock,outdoor,0.6262068965517241,0.7307692307692308,0.6784880636604775,Unbiased,0,16
NICO,rabanser,rock,outdoor,0.6262068965517241,0.47435897435897434,0.5502829354553492,Class,0,16
NICO,rabanser,rock,outdoor,0.6262068965517241,0.4358974358974359,0.53105216622458,Synthetic,0,16
NICO,rabanser,rock,outdoor,0.6262068965517241,0.7435897435897436,0.6848983200707339,Temporal,0,16
NICO,rabanser,rock,water,0.721281877679982,0.7307692307692308,0.7260255542246064,Unbiased,0,16
NICO,rabanser,rock,water,0.721281877679982,0.47435897435897434,0.5978204260194782,Class,0,16
NICO,rabanser,rock,water,0.721281877679982,0.4358974358974359,0.578589656788709,Synthetic,0,16
NICO,rabanser,rock,water,0.721281877679982,0.7435897435897436,0.7324358106348627,Temporal,0,16
NICO,rabanser,rock,rock,0.672607680882665,0.7307692307692308,0.701688455825948,Unbiased,0,16
NICO,rabanser,rock,rock,0.672607680882665,0.47435897435897434,0.5734833276208197,Class,0,16
NICO,rabanser,rock,rock,0.672607680882665,0.4358974358974359,0.5542525583900504,Synthetic,0,16
NICO,rabanser,rock,rock,0.672607680882665,0.7435897435897436,0.7080987122362044,Temporal,0,16
NICO,rabanser,rock,grass,0.6574923547400612,0.7307692307692308,0.6941307927546461,Unbiased,0,16
NICO,rabanser,rock,grass,0.6574923547400612,0.47435897435897434,0.5659256645495178,Class,0,16
NICO,rabanser,rock,grass,0.6574923547400612,0.4358974358974359,0.5466948953187485,Synthetic,0,16
NICO,rabanser,rock,grass,0.6574923547400612,0.7435897435897436,0.7005410491649025,Temporal,0,16
NICO,rabanser,rock,autumn,0.6784968684759917,0.7307692307692308,0.7046330496226112,Unbiased,0,16
