,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,% Accuracy Error,ba,rate,test_set,val_set,Dataset
1,Detector Tree,350.5,1595.7498857761882,1355.1057644110274,0.7037117275946988,0.7397994987468672,0.3323558897243108,0.3051629072681704,0.3136677805625174,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.95,0.95,0.03473656363130048,0.05374131658433527,0.07104734372180245,0.95,0.30000000000000004,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2466.391590143641,2222.22305764411,0.6997718704682555,0.7397994987468672,0.3051629072681704,0.3051629072681704,0.30390350877192984,0.8701923076923077,0.3094207723035952,0.3059254327563249,1.0,1.0,0.03360476190476191,0.061092295166434496,0.08087475817299919,1.0,0.30000000000000004,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1519.5511008771928,1313.0631578947368,0.7127647807017544,0.7397994987468672,0.3051629072681704,0.3051629072681704,0.30390350877192984,0.8701923076923077,0.3094207723035952,0.3059254327563249,1.0,1.0,0.03360476190476191,0.05529197117794487,0.0739933716151495,1.0,0.30000000000000004,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3062.7913163733297,2567.5839598997495,0.6020014235453558,0.6831829573934837,0.4707017543859649,0.381453634085213,0.47825338345864665,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.5,0.5,0.07825338345864659,0.08200510037930273,0.11822588175565532,0.5,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2482.709029798582,2271.4817042606514,0.6011121448075664,0.6831829573934837,0.4707017543859649,0.381453634085213,0.47825338345864665,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.5,0.5,0.07825338345864659,0.08282281357421976,0.11943012441417485,0.5,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2466.4918965709116,2567.5839598997495,0.6997554267916539,0.6831829573934837,0.4513784461152882,0.381453634085213,0.30393283208020067,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.55,0.55,0.09666265664160388,0.042720397159548416,0.06313346517190248,0.55,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2113.1712622688824,2198.6791979949876,0.6962893719562973,0.6831829573934837,0.4513784461152882,0.381453634085213,0.30393283208020067,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.55,0.55,0.09666265664160388,0.041054135836266395,0.060592449010824424,0.55,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2284.251407299425,2567.5839598997495,0.7296309168361599,0.6831829573934837,0.44571428571428573,0.381453634085213,0.2506571428571428,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.6,0.6,0.14934285714285725,0.052135247143003494,0.0778009016230051,0.6,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1959.7174014401248,2152.0195488721806,0.7266933629492446,0.6831829573934837,0.44571428571428573,0.381453634085213,0.2506571428571428,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.6,0.6,0.14934285714285725,0.049461134514057425,0.07387030871439737,0.6,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2428.668086064542,2567.5839598997495,0.7059560514648293,0.6831829573934837,0.434812030075188,0.381453634085213,0.29287552213868007,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.65,0.65,0.10975605680868837,0.03940842770015278,0.05873530490971226,0.65,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1975.3927735737536,2080.3177944862155,0.7068188556374874,0.6831829573934837,0.434812030075188,0.381453634085213,0.29287552213868007,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.65,0.65,0.10975605680868837,0.038714233574515616,0.057731763774527864,0.65,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2648.857125886566,2567.5839598997495,0.6698594875595794,0.6831829573934837,0.44005012531328325,0.381453634085213,0.3572449874686716,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.7,0.7,0.05210213032581457,0.037013478762941074,0.05412235754007357,0.7,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1982.616842556313,1971.8937343358396,0.6755590063350878,0.6831829573934837,0.44005012531328325,0.381453634085213,0.3572449874686716,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.7,0.7,0.05210213032581457,0.03470946683831211,0.05093116803510856,0.7,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2754.568526410516,2567.5839598997495,0.6525297497687679,0.6831829573934837,0.44719298245614036,0.381453634085213,0.38814837092731824,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.75,0.75,0.04941654135338346,0.04309069283497589,0.06261104974254206,0.75,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1947.5100289187271,1879.3999999999999,0.660796352859267,0.6831829573934837,0.44719298245614036,0.381453634085213,0.38814837092731824,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.75,0.75,0.04941654135338346,0.03894379712283407,0.056740021077527486,0.75,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2862.269051968688,2567.5839598997495,0.6348739259067725,0.6831829573934837,0.4563157894736842,0.381453634085213,0.4196332497911446,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8,0.8,0.048584795321637425,0.05324216761495565,0.0768767544445139,0.8,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1922.5670286323698,1786.5699248120302,0.6420996035344898,0.6831829573934837,0.4563157894736842,0.381453634085213,0.4196332497911446,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8,0.8,0.048584795321637425,0.048606472693795776,0.0702414645281519,0.8,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2793.5626193931244,2567.5839598997495,0.646137275509324,0.6831829573934837,0.43478696741854633,0.381453634085213,0.3995477980665951,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8500000000000001,0.8500000000000001,0.04158718224131757,0.043333575079087944,0.06253169228130531,0.8500000000000001,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1806.577139015831,1719.6380952380953,0.6544222954857157,0.6831829573934837,0.43478696741854633,0.381453634085213,0.3995477980665951,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8500000000000001,0.8500000000000001,0.04158718224131757,0.03868164354322904,0.05593067904766205,0.8500000000000001,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2809.484580701007,2567.5839598997495,0.6435271179178678,0.6831829573934837,0.42531328320802003,0.381453634085213,0.4042023809523809,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9,0.9,0.03746428571428571,0.045185912557756655,0.06524465085718129,0.9,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1736.1128846755257,1642.7994987468671,0.6486551221200381,0.6831829573934837,0.42531328320802003,0.381453634085213,0.4042023809523809,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9,0.9,0.03746428571428571,0.0418317221031022,0.06046377027805741,0.9,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2713.6345498544197,2567.5839598997495,0.6592402377287837,0.6831829573934837,0.3949624060150376,0.381453634085213,0.37618184349763295,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.95,0.95,0.0456538568643832,0.04205195490582955,0.06082345710570766,0.95,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1633.5743871367627,1559.448120300752,0.6691030744947758,0.6831829573934837,0.3949624060150376,0.381453634085213,0.37618184349763295,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.95,0.95,0.0456538568643832,0.039623544512032795,0.05764421933581725,0.95,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2715.611053234689,2567.5839598997495,0.6589162207811986,0.6831829573934837,0.381453634085213,0.381453634085213,0.376759649122807,0.8701923076923077,0.3094207723035952,0.3059254327563249,1.0,1.0,0.044259899749373444,0.037686053953959436,0.054490634800361364,1.0,0.4,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1554.6604749122807,1470.9598997493733,0.6729124719298246,0.6831829573934837,0.381453634085213,0.381453634085213,0.376759649122807,0.8701923076923077,0.3094207723035952,0.3059254327563249,1.0,1.0,0.044259899749373444,0.03385030701754383,0.04941535439017446,1.0,0.4,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3134.470117836426,3038.155388471178,0.5902508003546842,0.6060401002506266,0.5029323308270677,0.49834586466165415,0.4992077694235589,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.5,0.5,0.01915062656641605,0.058487386602902314,0.09797116757835365,0.5,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2518.543557337693,2321.046115288221,0.5899171593783564,0.6060401002506266,0.5029323308270677,0.49834586466165415,0.4992077694235589,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.5,0.5,0.01915062656641605,0.05899760901660223,0.0987756444528245,0.5,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3253.504698129504,3038.155388471178,0.5707369347328682,0.6060401002506266,0.5059398496240601,0.49834586466165415,0.534006015037594,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.55,0.55,0.16164511278195487,0.06292886105589693,0.10262183867836455,0.55,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2481.2841637983092,2212.193984962406,0.5724788743342993,0.6060401002506266,0.5059398496240601,0.49834586466165415,0.534006015037594,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.55,0.55,0.16164511278195487,0.05996788325998203,0.09768676618885211,0.55,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3532.8160894015236,3038.155388471178,0.5249481820653241,0.6060401002506266,0.5242105263157895,0.49834586466165415,0.6156591478696744,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.6,0.6,0.13289974937343368,0.09008036267817966,0.14119260669366293,0.6,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2503.274347650394,2123.1859649122807,0.531232771906298,0.6060401002506266,0.5242105263157895,0.49834586466165415,0.6156591478696744,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.6,0.6,0.13289974937343368,0.08549477039856099,0.13395205663289203,0.6,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3228.730439460323,3038.155388471178,0.5747982886130619,0.6060401002506266,0.517719298245614,0.49834586466165415,0.5267635756056809,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.65,0.65,0.08600835421888056,0.08552804059595884,0.13713299168567072,0.65,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2289.711359004233,2054.8781954887218,0.5806670879958264,0.6060401002506266,0.517719298245614,0.49834586466165415,0.5267635756056809,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.65,0.65,0.08600835421888056,0.08415711690080153,0.13591664386540214,0.65,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3103.7832096509646,3038.155388471178,0.5952814410408255,0.6060401002506266,0.5073182957393484,0.49834586466165415,0.49023684210526314,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.7,0.7,0.061840852130325835,0.07342582618939801,0.11963822582165311,0.7,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2145.404345113429,1963.6075187969925,0.6045583745923956,0.6060401002506266,0.5073182957393484,0.49834586466165415,0.49023684210526314,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.7,0.7,0.061840852130325835,0.07318423382143917,0.12102434807629667,0.7,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3105.466128597382,3038.155388471178,0.5950055526889538,0.6060401002506266,0.5048370927318296,0.49834586466165415,0.49072882205513785,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.75,0.75,0.057255137844611545,0.06806032299457031,0.1112003528389046,0.75,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2059.2191394415877,1859.3724310776943,0.6056014909898366,0.6060401002506266,0.5048370927318296,0.49834586466165415,0.49072882205513785,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.75,0.75,0.057255137844611545,0.06816044049924072,0.11330515491259438,0.75,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3058.903942213351,3038.155388471178,0.6026386979978113,0.6060401002506266,0.49503759398496244,0.49834586466165415,0.47711695906432755,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8,0.8,0.046763575605680875,0.07243584010920984,0.12099128602782128,0.8,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1978.1091973334699,1771.5874686716793,0.6109563771391379,0.6060401002506266,0.49503759398496244,0.49834586466165415,0.47711695906432755,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8,0.8,0.046763575605680875,0.07234811586352168,0.12233375179392568,0.8,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3149.698201166656,3038.155388471178,0.5877543932513679,0.6060401002506266,0.5113784461152882,0.49834586466165415,0.5036595059076262,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8500000000000001,0.8500000000000001,0.05853526673827424,0.07282645844676734,0.11939724597791476,0.8500000000000001,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1894.504554524011,1719.2100250626568,0.5976171480319321,0.6060401002506266,0.5113784461152882,0.49834586466165415,0.5036595059076262,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8500000000000001,0.8500000000000001,0.05853526673827424,0.0722796467329857,0.12012693370539497,0.8500000000000001,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3187.1940051651295,3038.155388471178,0.581607540136864,0.6060401002506266,0.52203007518797,0.49834586466165415,0.5146209273182958,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9,0.9,0.054788847117794484,0.06952091706110251,0.11341229323248544,0.9,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1817.3631204687888,1646.8967418546367,0.5878047786101555,0.6060401002506266,0.52203007518797,0.49834586466165415,0.5146209273182958,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9,0.9,0.054788847117794484,0.06892383966988101,0.11341476376908387,0.9,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3169.604896875177,3038.155388471178,0.584491000512266,0.6060401002506266,0.5175689223057643,0.49834586466165415,0.5094789752158173,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.95,0.95,0.04140267335004178,0.06196575482096105,0.10184306559494193,0.95,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1714.2266004678374,1610.11328320802,0.5953079318620289,0.6060401002506266,0.5175689223057643,0.49834586466165415,0.5094789752158173,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.95,0.95,0.04140267335004178,0.06027523915184452,0.10087650459778108,0.95,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3133.791120482599,3038.155388471178,0.5903621113962952,0.6060401002506266,0.49834586466165415,0.49834586466165415,0.4990092731829574,0.8701923076923077,0.3094207723035952,0.3059254327563249,1.0,1.0,0.05016115288220551,0.051339800914826754,0.08508431885175606,1.0,0.5,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1613.572568746867,1572.7488721804511,0.6060419275689223,0.6060401002506266,0.49834586466165415,0.49834586466165415,0.4990092731829574,0.8701923076923077,0.3094207723035952,0.3059254327563249,1.0,1.0,0.05016115288220551,0.04888685288220551,0.08376021099064367,1.0,0.5,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3003.2976025237995,3604.8897243107767,0.6117544913895411,0.5131328320802006,0.46223057644110277,0.618546365914787,0.4608611528822055,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.5,0.5,0.1391388471177946,0.09953990501258267,0.20766679905025476,0.5,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2452.9662176445227,2877.4150375939853,0.6104040309172691,0.5131328320802006,0.46223057644110277,0.618546365914787,0.4608611528822055,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.5,0.5,0.1391388471177946,0.09828029158278336,0.20510550590157947,0.5,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,2784.9296530373235,3604.8897243107767,0.6475525158955209,0.5131328320802006,0.47308270676691727,0.618546365914787,0.39702406015037606,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.55,0.55,0.24031528822055132,0.17536802169114785,0.35578486497933476,0.55,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2262.115531354758,2792.351378446115,0.6461936975128063,0.5131328320802006,0.47308270676691727,0.618546365914787,0.39702406015037606,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.55,0.55,0.24031528822055132,0.1717375238839532,0.34877273512171786,0.55,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3049.189078979618,3604.8897243107767,0.6042312985279316,0.5131328320802006,0.4960651629072682,0.618546365914787,0.47427694235588974,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.6,0.6,0.1598659147869675,0.13159553245406103,0.2724916377792556,0.6,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2292.729531944774,2652.066666666667,0.6069437243755341,0.5131328320802006,0.4960651629072682,0.618546365914787,0.47427694235588974,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.6,0.6,0.1598659147869675,0.13090911158537707,0.2714111863381935,0.6,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3444.1777858507917,3604.8897243107767,0.5394790514998703,0.5131328320802006,0.5310275689223057,0.618546365914787,0.5897468671679198,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.65,0.65,0.08324895572263993,0.0900075209308994,0.18218744520202454,0.65,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2374.353643277173,2476.2521303258145,0.5466959062929201,0.5131328320802006,0.5310275689223057,0.618546365914787,0.5897468671679198,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.65,0.65,0.08324895572263993,0.08964726763882655,0.18259875233041448,0.65,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3445.4787687856815,3604.8897243107767,0.5392657756089048,0.5131328320802006,0.5412280701754386,0.618546365914787,0.5901271929824562,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.7,0.7,0.06502067669172934,0.08313762187897661,0.16800410103043265,0.7,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2267.674244975238,2351.2556390977443,0.5512297099410153,0.5131328320802006,0.5412280701754386,0.618546365914787,0.5901271929824562,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.7,0.7,0.06502067669172934,0.08477775497189009,0.17311962139395645,0.7,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3554.6040171163722,3604.8897243107767,0.5213763906366603,0.5131328320802006,0.5635087719298245,0.618546365914787,0.6220285714285715,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.75,0.75,0.04032030075187964,0.0635261315899859,0.12669732317128318,0.75,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2202.20328557392,2214.242606516291,0.5349538047057577,0.5131328320802006,0.5635087719298245,0.618546365914787,0.6220285714285715,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.75,0.75,0.04032030075187964,0.0646918577952295,0.13126905802591493,0.75,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3612.4782536914345,3604.8897243107767,0.5118888108702567,0.5131328320802006,0.5881453634085213,0.618546365914787,0.6389473684210526,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8,0.8,0.04204177109440259,0.06278451588037491,0.12311977513729812,0.8,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2134.4737049671585,2098.143859649123,0.523280735814437,0.5131328320802006,0.5881453634085213,0.618546365914787,0.6389473684210526,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8,0.8,0.04204177109440259,0.06333947238285365,0.12612731534187846,0.8,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3616.1867745922063,3604.8897243107767,0.5112808566242284,0.5131328320802006,0.5969924812030075,0.618546365914787,0.640031507339778,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8500000000000001,0.8500000000000001,0.05476333691371278,0.05646414503687262,0.11098978976244135,0.8500000000000001,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2009.6773615239285,1973.3308270676691,0.5232102267493677,0.5131328320802006,0.5969924812030075,0.618546365914787,0.640031507339778,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8500000000000001,0.8500000000000001,0.05476333691371278,0.05713096717260929,0.11426167154976923,0.8500000000000001,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3560.3006934633954,3604.8897243107767,0.5204425092682958,0.5131328320802006,0.5958897243107769,0.618546365914787,0.6236939223057644,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9,0.9,0.044915726817042576,0.053416558288662486,0.1067324187158429,0.9,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1897.6232475315094,1795.4065162907268,0.5276959524112986,0.5131328320802006,0.5958897243107769,0.618546365914787,0.6236939223057644,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.9,0.9,0.044915726817042576,0.05408882038190925,0.10923794450011654,0.9,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3545.3720154969133,3604.8897243107767,0.5228898335250961,0.5131328320802006,0.6013784461152882,0.618546365914787,0.6193297131718184,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.95,0.95,0.03644917850181006,0.04757357889179058,0.09566960862593256,0.95,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1780.6924353886855,1708.3859649122808,0.534493038313425,0.5131328320802006,0.6013784461152882,0.618546365914787,0.6193297131718184,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.95,0.95,0.03644917850181006,0.050179264677684444,0.1025934240215801,0.95,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3558.749158790304,3604.8897243107767,0.5206968592147042,0.5131328320802006,0.618546365914787,0.618546365914787,0.623240350877193,0.8701923076923077,0.3094207723035952,0.3059254327563249,1.0,1.0,0.0442598997493734,0.0513948249307459,0.10271080095628521,1.0,0.6000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,1673.4395250877192,1596.017543859649,0.5380875280701755,0.5131328320802006,0.618546365914787,0.618546365914787,0.623240350877193,0.8701923076923077,0.3094207723035952,0.3059254327563249,1.0,1.0,0.0442598997493734,0.05437348696741854,0.11132754872203746,1.0,0.6000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3063.1942567221918,3818.466165413534,0.6019353677504603,0.4781203007518797,0.4756390977443609,0.6948370927318296,0.47837117794486217,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.5,0.5,0.22162882205513793,0.12381506699858068,0.26735739481964205,0.5,0.7000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2482.9104725785,2813.663157894737,0.6010492125145833,0.4781203007518797,0.4756390977443609,0.6948370927318296,0.47837117794486217,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.5,0.5,0.22162882205513793,0.12292891176270361,0.2654349717584286,0.5,0.7000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3198.9199979769605,3818.466165413534,0.5796852462332853,0.4781203007518797,0.4907769423558897,0.6948370927318296,0.5180488721804513,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.55,0.55,0.21325889724310773,0.1170353243503232,0.2552879131577169,0.55,0.7000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2455.7530259153245,2746.82305764411,0.5810659759355061,0.4781203007518797,0.4907769423558897,0.6948370927318296,0.5180488721804513,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.55,0.55,0.21325889724310773,0.1150509913445883,0.25097169550198933,0.55,0.7000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3465.3021479698555,3818.466165413534,0.5360160413164171,0.4781203007518797,0.5204511278195488,0.6948370927318296,0.5959223057644111,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.6,0.6,0.18074736842105268,0.10921781020653139,0.23623014353426444,0.6,0.7000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2473.8824608244495,2607.363909774436,0.5418019599387955,0.4781203007518797,0.5204511278195488,0.6948370927318296,0.5959223057644111,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.6,0.6,0.18074736842105268,0.1056543557760359,0.2290686872694324,0.6,0.7000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3681.783993695701,3818.466165413534,0.5005272141482457,0.4781203007518797,0.547719298245614,0.6948370927318296,0.6592080200501254,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.65,0.65,0.11003341687552211,0.07254593942220088,0.15651028993848173,0.65,0.7000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2467.7014265122216,2471.5433583959903,0.5092307724879812,0.4781203007518797,0.547719298245614,0.6948370927318296,0.6592080200501254,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.65,0.65,0.11003341687552211,0.0711613701082135,0.1541987482544382,0.65,0.7000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3791.030124131051,3818.466165413534,0.48261801243753266,0.4781203007518797,0.5753383458646617,0.6948370927318296,0.6911447368421053,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.7,0.7,0.08383521303258144,0.06000132568165652,0.12905747002606524,0.7,0.7000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2391.323875430438,2384.4616541353384,0.4972992684810553,0.4781203007518797,0.5753383458646617,0.6948370927318296,0.6911447368421053,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.7,0.7,0.08383521303258144,0.057985448779167156,0.12590817434163604,0.7,0.7000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3881.5395283443168,3818.466165413534,0.46778040518945624,0.4781203007518797,0.603609022556391,0.6948370927318296,0.7176040100250627,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.75,0.75,0.07394185463659148,0.06346271410627358,0.1348027956643453,0.75,0.7000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2306.284005789731,2266.0696741854636,0.4835280888559575,0.4781203007518797,0.603609022556391,0.6948370927318296,0.7176040100250627,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.75,0.75,0.07394185463659148,0.05920416829481061,0.12743877780119148,0.75,0.7000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3825.2379022230048,3818.466165413534,0.47701017996344186,0.4781203007518797,0.6155889724310777,0.6948370927318296,0.7011449456975772,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8,0.8,0.03948496240601506,0.043194864361495264,0.09226736864940333,0.8,0.7000000000000001,OoD Test,OoD Val,CCT
1,Detector Tree,350.5,2194.570528459794,2178.254135338346,0.48958365441769314,0.4781203007518797,0.6155889724310777,0.6948370927318296,0.7011449456975772,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8,0.8,0.03948496240601506,0.040327659809599514,0.08756313912928226,0.8,0.7000000000000001,OoD Test,OoD Val,CCT
0,Base Tree,350.5,3915.3877423914273,3818.466165413534,0.4622315176407496,0.4781203007518797,0.657593984962406,0.6948370927318296,0.7274991049051199,0.8701923076923077,0.3094207723035952,0.3059254327563249,0.8500000000000001,0.8500000000000001,0.03178911564625844,0.041184252697909284,0.08610858582903319,0.8500000000000001,0.7000000000000001,OoD Test,OoD Val,CCT
